Country,Region,Population,Area (sq. mi.),Pop. Density (per sq. mi.),Coastline (coast/area ratio),Net migration,Infant mortality (per 1000 births),GDP ($ per capita),Literacy (%),Phones (per 1000),Arable (%),Crops (%),Other (%),Climate,Birthrate,Deathrate,Agriculture,Industry,Service,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category,lat,lng
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Mukilteo,109,Unhealthy for Sensitive Groups,2,Good,21,Good,12,Good,109,Unhealthy for Sensitive Groups,47.9096,-122.3035
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Murfreesboro,68,Moderate,2,Good,25,Good,11,Good,68,Moderate,35.849,-86.4121
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Myrtle Grove,51,Moderate,2,Good,38,Good,7,Good,51,Moderate,30.4158,-87.3027
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Myrtle Grove,51,Moderate,2,Good,38,Good,7,Good,51,Moderate,34.123,-77.8834
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Orangeburg,39,Good,2,Good,37,Good,4,Good,39,Good,33.4928,-80.8671
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Pembroke Pines,162,Unhealthy,6,Good,5,Good,18,Good,162,Unhealthy,26.0128,-80.3382
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Perry,56,Moderate,2,Good,31,Good,3,Good,56,Moderate,32.472,-83.7283
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Jonesboro,63,Moderate,1,Good,32,Good,4,Good,63,Moderate,35.8212,-90.6791
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Redding,34,Good,1,Good,21,Good,5,Good,34,Good,40.5698,-122.365
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Redding,34,Good,1,Good,21,Good,5,Good,34,Good,41.305,-73.3915
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Texas City,65,Moderate,1,Good,23,Good,3,Good,65,Moderate,29.4154,-94.9682
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Union City,73,Moderate,2,Good,19,Good,19,Good,73,Moderate,40.7675,-74.0323
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Union City,73,Moderate,2,Good,19,Good,19,Good,73,Moderate,37.6032,-122.0181
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Union City,73,Moderate,2,Good,19,Good,19,Good,73,Moderate,33.5942,-84.5629
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Union City,73,Moderate,2,Good,19,Good,19,Good,73,Moderate,36.4267,-89.0474
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Villa Park,67,Moderate,2,Good,15,Good,18,Good,67,Moderate,41.8865,-87.9779
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Wailuku,24,Good,0,Good,24,Good,0,Good,16,Good,20.8834,-156.5059
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Waverly,70,Moderate,2,Good,20,Good,10,Good,70,Moderate,42.7401,-84.6354
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Waverly,70,Moderate,2,Good,20,Good,10,Good,70,Moderate,42.725,-92.4708
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Laguna Hills,62,Moderate,1,Good,25,Good,12,Good,62,Moderate,33.5918,-117.6991
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Lincoln Park,66,Moderate,2,Good,21,Good,15,Good,66,Moderate,42.2432,-83.1811
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Lincoln Park,66,Moderate,2,Good,21,Good,15,Good,66,Moderate,40.9239,-74.3035
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Larkspur,41,Good,1,Good,35,Good,4,Good,41,Good,37.9393,-122.5312
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Liberal,45,Good,1,Good,23,Good,2,Good,45,Good,37.0466,-100.9295
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Magna,60,Moderate,1,Good,16,Good,11,Good,60,Moderate,40.7634,-112.1599
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Manchester,58,Moderate,1,Good,27,Good,6,Good,58,Moderate,53.4794,-2.2453
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Manchester,58,Moderate,1,Good,27,Good,6,Good,58,Moderate,42.9848,-71.4447
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Manchester,58,Moderate,1,Good,27,Good,6,Good,58,Moderate,41.7753,-72.5242
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Manchester,58,Moderate,1,Good,27,Good,6,Good,58,Moderate,39.9652,-74.3738
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Manchester,58,Moderate,1,Good,27,Good,6,Good,58,Moderate,38.583,-90.5064
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Manchester,58,Moderate,1,Good,27,Good,6,Good,58,Moderate,37.4902,-77.5396
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Manchester,58,Moderate,1,Good,27,Good,6,Good,58,Moderate,35.463,-86.0774
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Manchester,58,Moderate,1,Good,27,Good,6,Good,58,Moderate,42.9921,-77.1897
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Roosevelt,70,Moderate,2,Good,17,Good,22,Good,70,Moderate,40.6797,-73.5837
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Rossmoor,90,Moderate,2,Good,14,Good,26,Good,90,Moderate,33.7887,-118.0803
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Roswell,88,Moderate,3,Good,10,Good,28,Good,88,Moderate,34.0391,-84.3513
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Roswell,88,Moderate,3,Good,10,Good,28,Good,88,Moderate,33.373,-104.5294
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Rowland Heights,138,Unhealthy for Sensitive Groups,4,Good,3,Good,33,Good,138,Unhealthy for Sensitive Groups,33.9716,-117.8912
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Rowlett,54,Moderate,1,Good,29,Good,5,Good,54,Moderate,32.9155,-96.5489
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Santa Fe,110,Unhealthy for Sensitive Groups,2,Good,17,Good,7,Good,110,Unhealthy for Sensitive Groups,-31.6333,-60.7
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Santa Fe,110,Unhealthy for Sensitive Groups,2,Good,17,Good,7,Good,110,Unhealthy for Sensitive Groups,35.6619,-105.9819
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Santa Fe,110,Unhealthy for Sensitive Groups,2,Good,17,Good,7,Good,110,Unhealthy for Sensitive Groups,11.15,123.8
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Santa Fe,110,Unhealthy for Sensitive Groups,2,Good,17,Good,7,Good,110,Unhealthy for Sensitive Groups,11.1856,124.9161
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Santa Fe,110,Unhealthy for Sensitive Groups,2,Good,17,Good,7,Good,110,Unhealthy for Sensitive Groups,16.1592,120.9378
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Santa Fe,110,Unhealthy for Sensitive Groups,2,Good,17,Good,7,Good,110,Unhealthy for Sensitive Groups,12.15,122.0
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Santa Fe,110,Unhealthy for Sensitive Groups,2,Good,17,Good,7,Good,110,Unhealthy for Sensitive Groups,29.3889,-95.1003
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Riverview,88,Moderate,2,Good,33,Good,12,Good,88,Moderate,27.8227,-82.3023
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Riverview,88,Moderate,2,Good,33,Good,12,Good,88,Moderate,46.0613,-64.8052
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Riverview,88,Moderate,2,Good,33,Good,12,Good,88,Moderate,42.1723,-83.1946
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Surprise,81,Moderate,1,Good,24,Good,7,Good,81,Moderate,33.6815,-112.4515
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Susanville,46,Good,1,Good,26,Good,2,Good,46,Good,40.4206,-120.6132
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",South Bradenton,71,Moderate,1,Good,71,Moderate,1,Good,14,Good,27.4612,-82.5822
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",South Farmingdale,59,Moderate,1,Good,47,Good,5,Good,59,Moderate,40.7175,-73.4473
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",South Gate,52,Moderate,1,Good,52,Moderate,1,Good,43,Good,33.9447,-118.1926
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",South San Francisco,50,Good,1,Good,34,Good,2,Good,50,Good,37.6538,-122.4196
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Suffolk,51,Moderate,1,Good,49,Good,1,Good,51,Moderate,36.6953,-76.6398
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Sun City West,80,Moderate,1,Good,25,Good,6,Good,80,Moderate,33.6695,-112.3573
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Walnut Creek,47,Good,1,Good,32,Good,4,Good,47,Good,37.9024,-122.0399
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Waunakee,58,Moderate,1,Good,29,Good,2,Good,58,Moderate,43.1829,-89.4447
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Fridley,51,Moderate,1,Good,31,Good,6,Good,51,Moderate,45.0841,-93.2595
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Gadsden,75,Moderate,3,Good,7,Good,16,Good,75,Moderate,34.0086,-86.0157
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Humble,92,Moderate,2,Good,7,Good,14,Good,92,Moderate,29.9921,-95.2655
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Keokuk,50,Good,2,Good,33,Good,4,Good,50,Good,40.4095,-91.4031
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Casselberry,65,Moderate,1,Good,17,Good,13,Good,65,Moderate,28.6624,-81.3217
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Chester,55,Moderate,2,Good,20,Good,15,Good,55,Moderate,53.19,-2.89
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Chester,55,Moderate,2,Good,20,Good,15,Good,55,Moderate,39.8456,-75.3718
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Chester,55,Moderate,2,Good,20,Good,15,Good,55,Moderate,37.3531,-77.4342
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Chester,55,Moderate,2,Good,20,Good,15,Good,55,Moderate,44.65,-64.3
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Chickasha,65,Moderate,1,Good,29,Good,2,Good,65,Moderate,35.0409,-97.9474
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Chula Vista,58,Moderate,2,Good,17,Good,20,Good,58,Moderate,32.6281,-117.0144
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Clearlake,32,Good,1,Good,25,Good,4,Good,32,Good,38.9589,-122.633
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Colchester,39,Good,1,Good,24,Good,9,Good,39,Good,51.8917,0.903
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Colchester,39,Good,1,Good,24,Good,9,Good,39,Good,44.5545,-73.2168
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Colchester,39,Good,1,Good,24,Good,9,Good,39,Good,41.5621,-72.3475
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Coral Terrace,98,Moderate,2,Good,9,Good,16,Good,98,Moderate,25.7464,-80.3049
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Country Club,153,Unhealthy,4,Good,4,Good,20,Good,153,Unhealthy,25.9407,-80.3102
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Country Club,153,Unhealthy,4,Good,4,Good,20,Good,153,Unhealthy,37.9687,-121.3408
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Beckley,37,Good,1,Good,37,Good,1,Good,16,Good,37.7877,-81.1841
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Bella Vista,88,Moderate,1,Good,23,Good,4,Good,88,Moderate,-34.5333,-58.6667
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Bella Vista,88,Moderate,1,Good,23,Good,4,Good,88,Moderate,36.4667,-94.2707
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Bella Vista,88,Moderate,1,Good,23,Good,4,Good,88,Moderate,-28.4667,-59.05
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Bella Vista,88,Moderate,1,Good,23,Good,4,Good,88,Moderate,15.6167,-92.2333
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Bella Vista,88,Moderate,1,Good,23,Good,4,Good,88,Moderate,-22.1167,-56.5167
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Bella Vista,88,Moderate,1,Good,23,Good,4,Good,88,Moderate,-27.0333,-65.3
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Bonham,71,Moderate,1,Good,22,Good,3,Good,71,Moderate,33.588,-96.1901
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Burien,51,Moderate,2,Good,23,Good,13,Good,51,Moderate,47.4762,-122.3394
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Blackfoot,50,Good,2,Good,4,Good,6,Good,50,Good,43.194,-112.3454
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Bloomington,64,Moderate,2,Good,15,Good,13,Good,64,Moderate,40.4757,-88.9703
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Bloomington,64,Moderate,2,Good,15,Good,13,Good,64,Moderate,39.1637,-86.5257
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Bloomington,64,Moderate,2,Good,15,Good,13,Good,64,Moderate,44.8306,-93.3151
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Bloomington,64,Moderate,2,Good,15,Good,13,Good,64,Moderate,34.0601,-117.4013
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Bonney Lake,57,Moderate,2,Good,24,Good,12,Good,57,Moderate,47.1791,-122.17
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Bothell,58,Moderate,2,Good,22,Good,13,Good,58,Moderate,47.7735,-122.2044
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Bullhead City,29,Good,1,Good,29,Good,3,Good,21,Good,35.1205,-114.5461
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Chandler,56,Moderate,1,Good,10,Good,21,Good,56,Moderate,33.2825,-111.8514
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Allentown,55,Moderate,1,Good,27,Good,9,Good,55,Moderate,40.5961,-75.4756
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Alliance,43,Good,1,Good,40,Good,3,Good,43,Good,40.9107,-81.1189
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Alsip,74,Moderate,2,Good,15,Good,18,Good,74,Moderate,41.6701,-87.7368
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Ankeny,39,Good,1,Good,35,Good,3,Good,39,Good,41.7288,-93.6031
